,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,0.14864494340949672,0.15001959156379127,0.15105580628355578,0.15547215054039945,0.16346482027835912,0.17879256373538366,0.21647092680470278,0.2777544677590452,0.3327967923201114,0.35766997621968355,0.3639740439715874,0.3613285170926891,0.3459062723412974,0.3417837317741309,0.34016681347545696,0.3373219832661511,0.3269783777224044,0.2945451936662255,0.25635591329620067,0.22488783220075476,0.2027901969510356,0.1846149689882698,0.1676406566707975,0.15768512148914382
2,0.12229102308387631,0.12384350444917143,0.12496733540138295,0.12991415499156053,0.13741356240266617,0.15140680923418673,0.1848093020023666,0.24187326309190627,0.2927083470281255,0.31386944176615755,0.3181680751240576,0.3150789411250868,0.30218591993107097,0.298255213092712,0.2968241474585687,0.2941908844232798,0.2840111574697889,0.25259397257314203,0.21637504670196236,0.1869194251900551,0.1667905890322387,0.1507101985609072,0.1363629785494769,0.12882230913664522
3,0.09373861734660817,0.09545595795590753,0.0967486532100407,0.09971435410673851,0.10542949701643094,0.1150817869145721,0.1347326388914688,0.1694392972028735,0.19971170420957327,0.21212506597847403,0.21381132355060506,0.21000863600151776,0.2020238200819132,0.1998359734600615,0.19885299068470816,0.19684184030198335,0.18956655772454456,0.17033052260694478,0.14712257697066142,0.12875930483360598,0.11616589565017096,0.10630945050342468,0.09954017947600413,0.09620187673431971
4,0.09103491101126747,0.09274239910151351,0.0940275288307363,0.09697514873990798,0.10264492607534957,0.11174302038262784,0.12904537486060025,0.16072044461720272,0.1879352978146857,0.19895804634988212,0.200279838029841,0.19642278649992803,0.1894035807435633,0.1869062539056125,0.18583246783808058,0.1841061101023554,0.17801352729610143,0.16165338476274668,0.14086301457065525,0.12411162019786866,0.11246397239927344,0.10304588001739892,0.09680092585810884,0.09348336001610884
5,0.0871944327456102,0.0877519217511076,0.08818937051778639,0.09075862572539518,0.09626226606772502,0.10552862300582526,0.12343962748680333,0.15577180672005547,0.1836269316594575,0.19525894261707558,0.1970617942404093,0.19351105321519696,0.1868433342666667,0.18470065954579196,0.18365716265991688,0.18173150557974105,0.1754256502468941,0.15926638522795045,0.13846951586001055,0.12163718674341996,0.10984927524599336,0.10020775942291815,0.09376435883618328,0.08998785244874545
6,0.04125704896484551,0.041257147311740114,0.0414414682306375,0.042538684554141504,0.04475161694849462,0.048483740569605124,0.057137168012978724,0.07501090565517896,0.09228235535697538,0.10094271763366665,0.10349567198423641,0.10211264711717433,0.09796517366991651,0.09601554211264564,0.0948881827797051,0.0934687263739405,0.0899299834968561,0.08196960327097537,0.07150547472309723,0.06306860122294419,0.05650714594140723,0.05075988191275616,0.04610257054673288,0.04330355505990714
7,0.02923137474783931,0.029231462285701275,0.029415548460518526,0.03051133746239584,0.03232122922070209,0.03524791121022182,0.04228693202289914,0.05812335837846961,0.07334799669504666,0.08118093649321088,0.08332584851999031,0.08214746083695135,0.07861360605001656,0.07707090430981452,0.07634742724859742,0.07533256852475775,0.07260395499950957,0.0658653034103596,0.05622668440650747,0.04860768208553158,0.042858501079121786,0.03792083303247889,0.03367045298567685,0.031275251432121044
8,0.023182490169711002,0.023182556987635154,0.02336601765904356,0.023457965816461285,0.024461061049146207,0.02637601112179777,0.03158242640552389,0.042523857513220534,0.05402562983438626,0.06098333841648477,0.06290771521153224,0.06194132093502413,0.0584428103789866,0.056917292295693804,0.056201870673357926,0.05499729589508113,0.052692361680162406,0.048409674742568125,0.041641736227750005,0.03687029858373683,0.03295228372281206,0.029038152052633614,0.02580547818717617,0.024219254688255018
9,0.021637948392310452,0.021637996275262573,0.021820741929299146,0.02191227391708026,0.022611120165349215,0.02421764822048381,0.028497859809616027,0.0378690690005539,0.04807166864981466,0.05471703791121005,0.056561250854394916,0.055605567465087345,0.05214498350452548,0.050637683808665866,0.04999073212186063,0.049038837960130754,0.04735478741923717,0.04400949005367473,0.03819464237371045,0.03435564748329285,0.030761241663421954,0.027167915422796077,0.024250211664887913,0.022670623145115216
10,0.01799814281528082,0.01799817376750294,0.018180239899384335,0.018271379337708758,0.018967274933771205,0.02044703222787558,0.0243468051964861,0.03318211994911693,0.042823334294418224,0.04904477215472691,0.05063105342216955,0.04956515808095781,0.04601921346563479,0.04446854082696508,0.04376879224027313,0.04288643285493713,0.04139654235231608,0.03843872615648989,0.033267120980074345,0.02993330840894681,0.026719743214957736,0.023264822931196923,0.020480178303523815,0.019026926007793696
11,0.016867803823151343,0.016867832542311997,0.017049791159017,0.017140869709782968,0.017836296469682204,0.019135044076132635,0.02285176836890245,0.031093331530791822,0.039416486226901595,0.04468262008469555,0.04608624483003578,0.04520219818520238,0.04206726721157993,0.0406994716570898,0.040181011369062956,0.03948015274947548,0.038352353574265446,0.03634360623165767,0.03176346278319761,0.028613329622800453,0.025582888012492824,0.022130891977983055,0.019348279245794835,0.017895968998123197
12,0.015958935942517512,0.015958960918286136,0.016140728417605953,0.016231699352362173,0.0169262928806215,0.017983469503029387,0.020915037811397037,0.02788214029390635,0.03462559353922744,0.03885671572986459,0.040016340194335705,0.039254891495002754,0.036489081766440765,0.035005717688919316,0.03436897145549748,0.03361021313400445,0.03266509383825706,0.03132110504134552,0.028311224056720093,0.026427385026089715,0.024122283896116793,0.020975584486245015,0.018436626538993715,0.016986000651804254
13,0.014127871122919276,0.01412788285862476,0.014308942448632938,0.014399516458062481,0.015091022284720663,0.01602346258467001,0.018820261426433716,0.025324347201298475,0.03099274969541845,0.03410291666419909,0.03483153083672156,0.033657559246844056,0.03157885743769759,0.0317914378442668,0.031581448338272713,0.031010126977688506,0.029052268372202154,0.026038472332271592,0.022391391874981514,0.02034089214127817,0.018470600132451113,0.01660176792041705,0.015515208651650403,0.014730853680789292
14,0.009318923410096474,0.009318931360452209,0.00949976051729207,0.009590206712743531,0.009680706307779886,0.0101317742265991,0.011243917124348987,0.015574595759593697,0.019547599707679466,0.02204793547566243,0.023374444154817486,0.02268425843854821,0.021211979148176803,0.022024508454393476,0.0222954848121317,0.022326129653884533,0.02085364170789846,0.01844747869597329,0.015888632596580625,0.014442246867100585,0.013055310539971911,0.011789479448224793,0.010704469277634023,0.009921153778691955
15,0.009014937864352125,0.009014944148922694,0.00919561312434994,0.009285972853700069,0.009376375012504766,0.009647019874115622,0.010098043353401271,0.012383282978901467,0.014669505696841988,0.016324700678847583,0.017348294763529566,0.017499599861974427,0.017470425557948623,0.01744146031105195,0.017111981775765,0.016842659873300796,0.01651315945313057,0.01585148229333451,0.014736827034118407,0.013832553953017336,0.012567434773413799,0.01148308070506642,0.0103992097436908,0.009616640104146644
16,0.008410195682490117,0.008410199975669505,0.00859067259159124,0.008680926433055059,0.008771209523996201,0.008861524180007612,0.008951946193098949,0.009613938265789195,0.01027612238221863,0.010847961667453625,0.011329377956239447,0.01172040469965355,0.012231443256902617,0.01274261158438044,0.013253864469489925,0.013765148616881188,0.014276408098669945,0.01439622439766182,0.013823839184588876,0.01304123558139618,0.01195815156158618,0.010875373173960815,0.009792904232796888,0.009011250640756044
17,0.007203025159975939,0.007203026418413991,0.0073831817341234,0.007473264847554295,0.0075633568579834415,0.007653458512797694,0.007743592627362066,0.008104047328477925,0.008464535211816181,0.008734894961566682,0.00891511194279598,0.009005201766443687,0.008915060439240983,0.00882494197567419,0.008734833033234522,0.008644722023713485,0.008554600041992851,0.008374353393438116,0.008104007118538436,0.007923781465330732,0.007743575316493983,0.007563379948005487,0.007383199218560152,0.007203033565118772
