,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.9982139800721962,0.9983291446861864,0.9984438006964138,0.9985579567105024,0.998388173609061,0.9982172776282134,0.9980452398963805,0.9978720301807477,0.9976976167976417,0.9975219665131235,0.9973450444337938,0.9974999215389432,0.9973450444337938,0.9971891655621281,0.9970322591644805,0.9971530485554873,0.9972732263516766,0.9973928044593053,0.9975117943828785,0.9976302072428317,0.9977480537932342,0.9978653444385936,0.9979820892496964,0.9980982979785131
3,0.9897531001826918,0.9904157278996281,0.9910751638269905,0.991731462397609,0.9907552615542178,0.9897720772051364,0.9887817267923686,0.9877840191787044,0.9867787540684325,0.9857657213716555,0.9847447005093473,0.9856385352595611,0.9847447005093473,0.9838445725087426,0.9829379884148635,0.9836359398992534,0.9843300485070341,0.9850203895061206,0.9857070356236665,0.986390057158107,0.9870695220914171,0.9877454961957569,0.9884180431341082,0.9890872245551614
4,0.9852863000099594,0.9862400975110001,0.9871889696502396,0.988133002422204,0.9867286985815198,0.9853136205213692,0.9838874797811151,0.9824499742351415,0.9810007871638702,0.9795395862355951,0.9780660223940347,0.9793560742008477,0.9780660223940347,0.9767662245403407,0.9754564227588365,0.9764648601410388,0.9774673420808669,0.9784639877873724,0.9794549124163081,0.980440227249302,0.9814200398734975,0.9823944543522142,0.9833635713860176,0.9843274884646095
5,0.9808743368008921,0.9821161251632967,0.983351217816165,0.9845797331843323,0.9827521443998314,0.9809099104933755,0.9790526341828653,0.9771798992859884,0.9752912694306208,0.9733862866423613,0.9714644698017678,0.9731469902795343,0.9714644698017678,0.9697686737864842,0.9680592466455964,0.9693754137401001,0.9706834654932116,0.9719835662903517,0.9732758749060568,0.9745605447523029,0.9758377241275786,0.9771075564535177,0.9783701804982526,0.9796257305870574
6,0.9699070883123284,0.9718654590312538,0.9738126308081442,0.975748804985107,0.9728682475454117,0.9699631990541443,0.9670329839795307,0.964076894470787,0.9610941881469255,0.9580840856754707,0.9550457681276775,0.9577058562389179,0.9550457681276775,0.9523634190150144,0.949658203339099,0.9517411906641479,0.9538105630238385,0.9558666003868814,0.9579095731172602,0.9599397424019932,0.9619573606785675,0.9639626720407406,0.9659559126214795,0.9679373109540427
7,0.9678299425786425,0.9699240568239816,0.9720061153806258,0.9740763353532562,0.970996321682638,0.9678899437436042,0.9647564731035668,0.9615951464508811,0.958405163210908,0.9551856829343817,0.9519358224440773,0.9547811303891909,0.9519358224440773,0.9490665441058977,0.9461726422688679,0.9484009305114826,0.9506145575502866,0.9528138253371372,0.9549990254601283,0.9571704396047245,0.9593283400149439,0.9614729899311987,0.9636046440034675,0.9657235486808359
8,0.9649421973532294,0.9672249429168632,0.9694944543755775,0.9717509704950528,0.9683937579256099,0.9650076045401111,0.9615917092214536,0.9581452324746254,0.9546672937984064,0.951156968807456,0.9476132860900359,0.950715853175002,0.9476132860900359,0.9444843979435049,0.941328470348976,0.9437585337374348,0.9461724972625374,0.9485706930565705,0.9509534418531695,0.9533210534883034,0.9556738274068164,0.9580120531441026,0.960336010780955,0.9626459713725963
9,0.9612146561637602,0.9637417265592897,0.9662539159106166,0.9687514943267268,0.9650355510414723,0.9612870672082644,0.9575051364845684,0.9536888089773453,0.9498370882515605,0.9459489280552401,0.9420232287454873,0.9454602917205253,0.9420232287454873,0.93855654003704,0.9350594121574938,0.9377522426049897,0.9404269482578473,0.9430839052051525,0.9457234766020616,0.9483460132308682,0.9509518540755384,0.9535413268689936,0.9561147486102927,0.9586724260526434
10,0.9577588603484799,0.9605125938084261,0.9632498966447472,0.9659710686761699,0.9619223825841863,0.9578377692623365,0.9537162226169136,0.9495566880784572,0.9453580592626596,0.9411191743157061,0.9368388119277253,0.9405864230376659,0.9368388119277253,0.9330584617708009,0.9292444689052263,0.9321813293580291,0.9350981568435927,0.9379953691777141,0.9408733697797146,0.9437325482900388,0.9465732812095984,0.9493959325096905,0.9522008542087252,0.954988386916612
11,0.9572478207277711,0.9600350778667807,0.9628056744833567,0.9655599148126203,0.9614620175902788,0.9573276906927014,0.9531559131983022,0.9489456149777341,0.9446956733025492,0.9404049091336893,0.9360720830733945,0.9398656322399596,0.9360720830733945,0.9322453328152509,0.9283844643901602,0.93135742566719,0.9343100707693213,0.9372428237156615,0.9401560939118631,0.9430502767755642,0.9459257543852844,0.9487828960996413,0.9516220591429423,0.9544435891579873
12,0.9563570783760266,0.9592027977037189,0.9620314511915039,0.964843350905041,0.9606596453705053,0.9564386243871451,0.9521792407404809,0.9478803967055717,0.9435409405623657,0.9391596627827743,0.9347352918728675,0.9386089998552369,0.9347352918728675,0.9308275673899835,0.9268848855217284,0.929920855592884,0.9329360095883192,0.9359307825384546,0.9389055944742636,0.9418608510663532,0.9447969442908425,0.9477142530651378,0.9506131438493204,0.9534939712139548
13,0.9527296108238712,0.9558137295057109,0.9588790834818308,0.9619260181194155,0.9573925189124699,0.9528179921322782,0.9482012787170795,0.9435411634928677,0.938836371288308,0.9340855626855112,0.9292873293890238,0.9334884067262222,0.9292873293890238,0.9250488088963019,0.9207718027838965,0.9240652623032666,0.9273358038588009,0.9305839094667767,0.933810044480108,0.9370146582885519,0.9401981850584353,0.9433610444401163,0.9465036422375939,0.9496263710410138
14,0.9513851101348336,0.9545576397497305,0.9577107673939707,0.9608448510115443,0.9561816486907309,0.9514760264310752,0.9467267829238089,0.941932658619489,0.9370923316912989,0.9322044136202828,0.9272674443843912,0.9315900057069091,0.9272674443843912,0.9229061529224047,0.9185050504285948,0.9218940877792368,0.9252594175351143,0.9286015394892563,0.9319209361382699,0.9352180734064047,0.9384934014135422,0.9417473552100031,0.9449803554721316,0.9481928091593934
15,0.9505477668553901,0.9537753884697898,0.9569832065713795,0.9601715870817243,0.9554275735744845,0.9506402628557193,0.9458084268166309,0.9409307777517789,0.9360059642246218,0.9310325665464164,0.9260090918502056,0.9304074022444974,0.9260090918502056,0.9215712394026225,0.9170927396019155,0.9205413884842116,0.923965831500972,0.9273665797352132,0.930744126572849,0.9340989484392722,0.9374315055849681,0.9407422428376634,0.9440315903144719,0.9472999640947318
16,0.9497368881615448,0.9530178730218011,0.9562786636176226,0.9595196336563439,0.9546973494308176,0.9498309143214645,0.9449190740629491,0.9399605134677388,0.9349538521956781,0.9298976401286937,0.9247903523321662,0.9292620544825655,0.9247903523321662,0.9202783176197004,0.9157248212128904,0.9192312329614724,0.9227129536601276,0.9261705054155532,0.929604392246634,0.9330151008322217,0.9364031013138723,0.9397688480649373,0.9431127804189149,0.94643532335769
17,0.9485356470996635,0.9518957237057274,0.9552350211876376,0.958553924973077,0.9536156473846151,0.9486319412496956,0.9436015129226628,0.9385230058294248,0.933394996092748,0.9282159877497754,0.9229844075428827,0.9275649483914233,0.9229844075428827,0.918362349662009,0.9136976096864503,0.917289703073274,0.920856378265263,0.9243981739901787,0.9279156102954438,0.9314091893138576,0.93487939609256,0.9383266993879111,0.9417515524184282,0.9451543935763382
18,0.9481758946399435,0.9515596553622042,0.9549224622078537,0.9582647041031288,0.9532916911739967,0.9482728679368375,0.9432069289915462,0.9380925054119394,0.9329281603278505,0.9277123840956953,0.9224435890384546,0.9270567176283616,0.9224435890384546,0.9177885895770493,0.9130905434619557,0.916708289713983,0.920300400559813,0.9238674196858825,0.9274098719220336,0.9309282640122296,0.9344230854513229,0.9378948092876213,0.9413438928831593,0.9447707786322066
19,0.9978897381107712,0.9980252510796419,0.9981602439476943,0.9982947253559461,0.9980947403916848,0.9978936172082482,0.9976913268127827,0.9974878388324083,0.9972831214299032,0.9970771412069773,0.9968698630965231,0.9970513031595095,0.9968698630965231,0.9966874011503386,0.9965038914342037,0.9966451467178878,0.9967857784103903,0.9969257984766541,0.9970652184782032,0.9972040495907973,0.997342302622081,0.9974799880282996,0.9976171159300038,0.9977536961267467
